"PaymentID","OfferID","BankID","PaymentMode"
"2718","28218","21",
"2719","28219","21",
"2720","28220","21",
"2721","28221","21",
"2722","28222","21",
"2723","28223","21",
"2724","28224","21",
"2725","28225","21",
"2726","28226","21",
"2727","28227","21",
"2728","28228","21",
"2729","28229","21",
"2730","28230","21",
"2731","28231","21",
"2732","28232","21",
"2733","28233","21",
"2734","28234","21",
"2735","28235","21",
"2736","28236","21",
"2737","28237","21",
"2738","28238","21",
"2739","28239","21",
"2740","28240","21",
"2741","28241","21",
"2742","28242","21",
"2743","28243","21",
"2744","28244","21",
"2745","28245","21",
"2746","28246","21",
"2747","28247","21",
"2748","28248","21",
"2749","28249","21",
"2750","28250","21",
"2751","28251","21",
"2752","28252","21",
"2753","28253","21",
"2754","28254","21",
"2755","28255","21",
"2756","28256","21",
"2757","28257","21",
"2758","28258","21",
"2759","28259","21",
"2760","28260","21",
"2761","28261","21",
"2762","28262","21",
"2763","28263","21",
"2764","28264","21",
"2765","28265","21",
"2766","28266","21",
"2767","28267","21",
"2768","28268","21",
"2769","28269","21",
"2770","28270","21",
"2771","28271","21",
"2772","28272","21",
"2773","28273","21",
"2774","28274","21",
"2775","28275","21",
"2776","28276","21",
"2777","28277","21",
"2778","28278","21",
"2779","28279","21",
"2780","28280","21",
"2781","28281","21",
"2782","28282","21",
"2783","28283","21",
"2784","28284","21",
"2785","28285","21",
"2786","28286","21",
"2787","28287","21",
"2788","28288","21",
"2789","28289","21",
"2790","28290","21",
"2791","28291","21",
"2792","28292","21",
"2793","28293","21",
"2794","28294","21",
"2795","28295","21",
"2796","28296","21",
"2797","28297","21",
"2798","28298","21",
"2799","28299","21",
"2800","28300","21",
"2801","28301","21",
"2802","28302","21",
"2803","28303","21",
"2804","28304","21",
"2805","28305","21",
"2806","28306","21",
"2807","28307","21",
"2808","28308","21",
"2809","28309","21",
"2810","28310","21",
"2811","28311","21",
"2812","28312","21",
"2813","28313","21",
"2814","28314","21",
"2815","28315","21",
"2816","28316","21",
"2817","28317","21",
"2818","28318","21",
"2819","28319","21",
"2820","28320","21",
"2821","28321","21",
"2822","28322","21",
"2823","28323","21",
"2824","28324","21",
"2825","28325","21",
"2826","28326","21",
"2827","28327","21",
"2828","28328","21",
"2829","28329","21",
"2830","28330","21",
"2831","28331","21",
"2832","28332","21",
"2833","28333","21",
"2834","28334","21",
"2835","28335","21",
"2836","28336","21",
"2837","28337","21",
"2838","28338","21",
"2839","28339","21",
"2840","28340","21",
"2841","28341","21",
"2842","28342","21",
"2843","28343","21",
"2844","28344","21",
"2845","28345","21",
"2846","28346","21",
"2847","28347","21",
"2848","28348","21",
"2849","28349","21",
"2850","28350","21",
"2851","28351","21",
"2852","28352","21",
"2853","28353","21",
"2854","28354","21",
"2855","28355","21",
"2856","28356","21",
"2857","28357","21",
"2858","28358","21",
"2859","28359","21",
"2860","28360","21",
"2861","28361","21",
"2862","28362","21",
"2863","28363","21",
"2864","28364","21",
"2865","28365","21",
"2866","28366","21",
"2867","28367","21",
"2868","28368","21",
"2869","28369","21",
"2870","28370","21",
"2871","28371","21",
"2872","28372","21",
"2873","28373","21",
"2874","28374","21",
"2875","28375","21",
"2876","28376","21",
"2877","28377","21",
"2878","28378","21",
"2879","28379","21",
"2880","28380","21",
"2881","28381","21",
"2882","28382","21",
"2883","28383","21",
"2884","28460","3",NULL
"2885","28462","16",NULL
"2886","28463","16",NULL
"2887","28464","16",NULL
"2888","28465","16",NULL
"2889","28466","16",NULL
"2890","28467","16",NULL
"2891","28468","16",NULL
"2892","28469","16",NULL
"2893","28470","16",NULL
"2894","28471","16",NULL
"2895","28472","16",NULL
"2896","28473","16",NULL
"2897","28552","3",NULL
"2898","28559","4",NULL
"2899","28566","5",NULL
"2900","28578","3",NULL
"2901","28579","16",NULL
"2902","28580","16",NULL
"2903","28581","16",NULL
"2904","28582","16",NULL
"2905","28583","16",NULL
"2906","28584","16",NULL
"2907","28588","16",NULL
"2908","28624","21","Card"
"2909","28625","21","Card"
"2910","28626","21","Card"
"2911","28628","21","Card"
"2912","28656","6",NULL
"2913","28691","3",NULL
"2914","28699","16",NULL
"2915","28700","16",NULL
"2916","28701","16",NULL
"2917","28703","16",NULL
"2918","28704","16",NULL
"2919","28705","16",NULL
"2920","28710","15",NULL
"2921","28722","16",NULL
"2922","28743","21","Card"
"2923","28776","4",NULL
"2924","28831","16",NULL
"2925","28861","18",NULL
"2926","28863","18",NULL
"2927","28874","18",NULL
"2928","28875","18",NULL
"2929","28876","18",NULL
"2930","28877","18",NULL
"2931","28880","16",NULL
"2932","28881","16",NULL
"2933","28882","16",NULL
"2934","28883","16",NULL
"2935","28884","16",NULL
"2936","28885","16",NULL
"2937","28886","16",NULL
"2938","28888","16",NULL
"2939","28889","16",NULL
"2940","28890","16",NULL
"2941","28895","18",NULL
"2942","28897","16",NULL
"2943","28918","4",NULL
"2944","28975","5",NULL
"2945","29014","18",NULL
"2946","29015","5",NULL
"2947","29016","14",NULL
"2948","29018","4",NULL
"2949","29019","6",NULL
"2950","29020","7",NULL
"2951","29021","9",NULL
"2952","29030","16",NULL
"2953","29031","16",NULL
"2954","29032","16",NULL
"2955","29033","16",NULL
"2956","29034","16",NULL
"2957","29035","16",NULL
"2958","29043","18",NULL
"2959","29144","5",NULL
"2960","29145","5",NULL
"2961","29186","16",NULL
"2962","29187","16",NULL
"2963","29188","16",NULL
"2964","29189","16",NULL
"2965","29190","16",NULL
"2966","29203","12",NULL
"2967","29204","12",NULL
"2968","29267","16",NULL
"2969","29276","6",NULL
"2970","29291","15",NULL
"2971","29296","18",NULL
"2972","29299","18",NULL
"2973","29301","15",NULL
"2974","29308","7",NULL
"2975","29349","5",NULL
"2976","29384","18",NULL
"2977","29386","18",NULL
"2978","29392","18",NULL
"2979","29393","18",NULL
"2980","29394","18",NULL
"2981","29395","18",NULL
"2982","29396","18",NULL
"2983","29397","18",NULL
"2984","29398","18",NULL
"2985","29399","18",NULL
"2986","29400","18",NULL
"2987","29401","18",NULL
"2988","29402","18",NULL
"2989","29403","18",NULL
"2990","29404","18",NULL
"2991","29406","16",NULL
"2992","29407","16",NULL
"2993","29408","16",NULL
"2994","29409","16",NULL
"2995","29410","16",NULL
"2996","29411","16",NULL
"2997","29413","16",NULL
"2998","29414","16",NULL
"2999","29415","16",NULL
"3000","29416","16",NULL
"3001","29435","3",NULL
"3002","29441","6","Card"
"3003","29468","12",NULL
"3004","29469","16",NULL
"3005","29471","8",NULL
"3006","29472","8",NULL
"3007","29473","8",NULL
"3008","29474","8",NULL
"3009","29475","8",NULL
"3010","29476","8",NULL
"3011","29611","8",NULL
"3012","29612","8",NULL
"3013","29642","16",NULL
"3014","29683","18",NULL
"3015","29720","4",NULL
"3016","29782","15",NULL
"3017","29796","18",NULL
"3018","29820","18",NULL
"3019","29832","18",NULL
"3020","29864","16",NULL
"3021","29884","3",NULL
"3022","29970","3",NULL
"3023","30009","18",NULL
"3024","30013","18",NULL
"3025","30019","18",NULL
"3026","30021","16",NULL
"3027","30023","16",NULL
"3028","30024","16",NULL
"3029","30025","16",NULL
"3030","30026","16",NULL
"3031","30027","16",NULL
"3032","30028","16",NULL
"3033","30029","16",NULL
"3034","30030","16",NULL
"3035","30031","16",NULL
"3036","30032","16",NULL
"3037","30037","16",NULL
"3038","30106","16",NULL
"3039","30107","16",NULL
"3040","30118","6",NULL
"3041","30133","7",NULL
"3042","30141","16",NULL
"3043","30178","4",NULL
"3044","30181","18",NULL
"3045","30189","3",NULL
"3046","30190","16",NULL
"3047","30191","16",NULL
"3048","30198","16",NULL
"3049","30225","15",NULL
"3050","30237","9",NULL
"3051","30252","21","Card"
"3052","30253","13","Card"
"3053","30287","5",NULL
"3054","30289","5",NULL
"3055","30290","4",NULL
"3056","30301","12",NULL
"3057","30348","16",NULL
"3058","30356","18",NULL
"3059","30364","16",NULL
"3060","30366","16",NULL
"3061","30367","16",NULL
"3062","30368","16",NULL
"3063","30369","16",NULL
"3064","30370","16",NULL
"3065","30371","16",NULL
"3066","30372","16",NULL
"3067","30373","16",NULL
"3068","30374","16",NULL
"3069","30375","16",NULL
"3070","30376","16",NULL
"3071","30377","16",NULL
"3072","30378","16",NULL
"3073","30379","16",NULL
"3074","30382","16",NULL
"3075","30437","15",NULL
"3076","30474","18",NULL
"3077","30478","16",NULL
"3078","30484","4",NULL
"3079","30486","16",NULL
"3080","30522","18",NULL
"3081","30548","18",NULL
"3082","30557","16",NULL
"3083","30558","16",NULL
"3084","30559","16",NULL
"3085","30560","16",NULL
"3086","30561","16",NULL
"3087","30562","16",NULL
"3088","30563","16",NULL
"3089","30564","16",NULL
"3090","30566","16",NULL
"3091","30592","13",NULL
"3092","30633","18",NULL
"3093","30659","16",NULL
"3094","30676","16",NULL
"3095","30689","16",NULL
"3096","30697","16",NULL
"3097","30731","6",NULL
"3098","30784","4",NULL
"3099","30785","9",NULL
"3100","30786","7",NULL
"3101","30787","3",NULL
"3102","30789","14",NULL
"3103","30790","13",NULL
"3104","30791","8",NULL
"3105","30792","5",NULL
"3106","30793","13",NULL
"3107","30794","7",NULL
"3108","30795","7",NULL
"3109","30796","7",NULL
"3110","30797","7",NULL
"3111","30798","7",NULL
"3112","30800","7",NULL
"3113","30836","18",NULL
"3114","30838","16",NULL
"3115","30839","16",NULL
"3116","30840","16",NULL
"3117","30841","16",NULL
"3118","30842","16",NULL
"3119","30843","16",NULL
"3120","30876","18",NULL
"3121","30900","4",NULL
"3122","30915","16",NULL
"3123","30926","18",NULL
"3124","30927","7",NULL
"3125","30932","3",NULL
"3126","30961","16",NULL
"3127","30980","6",NULL
"3128","31000","16",NULL
"3129","31120","16",NULL
"3130","31121","16",NULL
"3131","31125","18",NULL
"3132","31128","18",NULL
"3133","31196","9",NULL
"3134","31197","6",NULL
"3135","31198","12",NULL
"3136","31200","4",NULL
"3137","31202","7",NULL
"3138","31230","16",NULL
"3139","31231","16",NULL
"3140","31273","18",NULL
"3141","31276","16",NULL
"3142","31277","16",NULL
"3143","31278","16",NULL
"3144","31279","16",NULL
"3145","31281","18",NULL
"3146","31318","3",NULL
"3147","31319","6",NULL
"3148","31354","6",NULL
"3149","31360","18",NULL
"3150","31398","18",NULL
"3151","31469","16",NULL
"3152","31470","16",NULL
"3153","31471","16",NULL
"3154","31472","16",NULL
"3155","31473","16",NULL
"3156","31474","16",NULL
"3157","31475","16",NULL
"3158","31476","16",NULL
"3159","31477","16",NULL
"3160","31478","16",NULL
"3161","31479","16",NULL
"3162","31480","16",NULL
"3163","31481","16",NULL
"3164","31482","16",NULL
"3165","31483","16",NULL
"3166","31484","16",NULL
"3167","31485","16",NULL
"3168","31486","16",NULL
"3169","31487","16",NULL
"3170","31488","16",NULL
"3171","31489","16",NULL
"3172","31497","15",NULL
"3173","31517","4",NULL
"3174","31531","3",NULL
"3175","31555","17",NULL
"3176","31657","16",NULL
"3177","31658","16",NULL
"3178","31659","16",NULL
"3179","31660","16",NULL
"3180","31661","16",NULL
"3181","31662","16",NULL
"3182","31663","16",NULL
"3183","31664","16",NULL
"3184","31684","18",NULL
"3185","31725","6",NULL
"3186","31743","16",NULL
"3187","31784","3",NULL
"3188","31785","4",NULL
"3189","31786","6",NULL
"3190","31794","16",NULL
"3191","31795","16",NULL
"3192","31796","16",NULL
"3193","31797","16",NULL
"3194","31798","16",NULL
"3195","31799","16",NULL
"3196","31800","16",NULL
"3197","31801","16",NULL
"3198","31802","16",NULL
"3199","31803","16",NULL
"3200","31804","16",NULL
"3201","31818","16",NULL
"3202","31819","6",NULL
"3203","31836","18",NULL
"3204","31837","18",NULL
"3205","31839","18",NULL
"3206","31919","6",NULL
"3207","31935","18",NULL
"3208","31941","15",NULL
"3209","31947","13",NULL
"3210","31948","13",NULL
"3211","31949","6",NULL
"3212","31950","6",NULL
"3213","31951","7",NULL
"3214","31952","7",NULL
"3215","31953","7",NULL
"3216","31954","9",NULL
"3217","31955","9",NULL
"3218","31956","4",NULL
"3219","31957","8",NULL
"3220","31958","5",NULL
"3221","31959","14",NULL
"3222","31960","13",NULL
"3223","31961","5",NULL
"3224","31962","4",NULL
"3225","31963","4",NULL
"3226","31964","4",NULL
"3227","31965","6",NULL
"3228","31966","9",NULL
"3229","31967","7",NULL
"3230","31968","4",NULL
"3231","31969","13",NULL
"3232","31970","13",NULL
"3233","31971","5",NULL
"3234","31972","5",NULL
"3235","31973","14",NULL
"3236","31974","14",NULL
"3237","31975","14",NULL
"3238","31976","8",NULL
"3239","31977","8",NULL
"3240","31978","14",NULL
"3241","31979","5",NULL
"3242","31980","8",NULL
"3243","31981","8",NULL
"3244","31982","13",NULL
"3245","31983","6",NULL
"3246","31984","7",NULL
"3247","31985","6",NULL
"3248","31986","9",NULL
"3249","31987","9",NULL
"3250","31988","7",NULL
"3251","31989","6",NULL
"3252","31990","9",NULL
"3253","31991","4",NULL
"3254","31992","4",NULL
"3255","31993","8",NULL
"3256","31994","8",NULL
"3257","31995","5",NULL
"3258","31996","14",NULL
"3259","31997","5",NULL
"3260","31998","14",NULL
"3261","32003","18",NULL
"3262","32005","18",NULL
"3263","32006","18",NULL
"3264","32012","16",NULL
"3265","32048","3",NULL
"3266","32049","3",NULL
"3267","32050","3",NULL
"3268","32051","3",NULL
"3269","32052","3",NULL
"3270","32053","3",NULL
"3271","32054","3",NULL
"3272","32055","3",NULL
"3273","32056","6",NULL
"3274","32057","6",NULL
"3275","32058","6",NULL
"3276","32059","6",NULL
"3277","32060","6",NULL
"3278","32061","6",NULL
"3279","32074","6",NULL
"3280","32075","6",NULL
"3281","32101","18",NULL
"3282","32120","11",NULL
"3283","32121","7",NULL
"3284","32122","4",NULL
"3285","32123","11",NULL
"3286","32124","7",NULL
"3287","32125","11",NULL
"3288","32126","11",NULL
"3289","32127","11",NULL
"3290","32128","4",NULL
"3291","32129","4",NULL
"3292","32130","4",NULL
"3293","32131","4",NULL
"3294","32132","4",NULL
"3295","32133","7",NULL
"3296","32134","7",NULL
"3297","32135","7",NULL
"3298","32136","7",NULL
"3299","32137","7",NULL
"3300","32138","7",NULL
"3301","32139","11",NULL
"3302","32187","18",NULL
"3303","32254","18",NULL
"3304","32272","16",NULL
"3305","32299","9",NULL
"3306","32300","8",NULL
"3307","32301","8",NULL
"3308","32302","8",NULL
"3309","32303","8",NULL
"3310","32304","8",NULL
"3311","32305","8",NULL
"3312","32306","9",NULL
"3313","32307","9",NULL
"3314","32308","9",NULL
"3315","32309","9",NULL
"3316","32310","9",NULL
"3317","32311","9",NULL
"3318","32312","9",NULL
"3319","32359","4",NULL
"3320","32359","5",NULL
"3321","32360","4",NULL
"3322","32360","7",NULL
"3323","32361","4",NULL
"3324","32374","16",NULL
"3325","32375","18",NULL
"3326","32399","6",NULL
"3327","32497","5",NULL
"3328","32498","5",NULL
"3329","32499","5",NULL
"3330","32500","5",NULL
"3331","32501","5",NULL
"3332","32502","5",NULL
"3333","32503","13",NULL
"3334","32504","13",NULL
"3335","32505","13",NULL
"3336","32506","13",NULL
"3337","32507","13",NULL
"3338","32508","13",NULL
"3339","32509","13",NULL
"3340","32510","13",NULL
"3341","32547","3",NULL
"3342","32559","7",NULL
"3343","32560","12",NULL
"3344","32562","3",NULL
"3345","32566","5",NULL
"3346","32569","18",NULL
"3347","32577","18",NULL
"3348","32636","16",NULL
"3349","32637","16",NULL
"3350","32638","16",NULL
"3351","32639","16",NULL
"3352","32640","16",NULL
"3353","32641","16",NULL
"3354","32642","16",NULL
"3355","32643","16",NULL
"3356","32644","16",NULL
"3357","32645","16",NULL
"3358","32648","4",NULL
"3359","32649","7",NULL
"3360","32650","3",NULL
"3361","32735","18",NULL
"3362","32736","7",NULL
"3363","32743","16",NULL
"3364","32744","16",NULL
"3365","32798","16",NULL
"3366","32819","8",NULL
"3367","32856","16",NULL
"3368","32861","16",NULL
"3369","32900","18",NULL
"3370","32905","13",NULL
"3371","32906","6",NULL
"3372","32913","18",NULL
"3373","32914","18",NULL
"3374","32921","16",NULL
"3375","32923","16",NULL
"3376","32924","16",NULL
"3377","32925","16",NULL
"3378","32928","3",NULL
"3379","32991","4",NULL
"3380","33039","16",NULL
"3381","33046","16",NULL
"3382","33060","6",NULL
"3383","33062","6",NULL
"3384","33083","18",NULL
"3385","33108","18",NULL
"3386","33117","3",NULL
"3387","33131","3",NULL
"3388","33166","7",NULL
"3389","33167","7",NULL
"3390","33168","7",NULL
"3391","33185","18",NULL
"3392","33189","16",NULL
"3393","33199","16",NULL
"3394","33200","16",NULL
"3395","33213","4",NULL
"3396","33220","6",NULL
"3397","33228","18",NULL
"3398","33231","6",NULL
"3399","33232","7",NULL
"3400","33329","18",NULL
"3401","33362","16",NULL
"3402","33389","12",NULL
"3403","33405","15",NULL
"3404","33448","3",NULL
"3405","33497","18",NULL
"3406","33521","6",NULL
"3407","33522","18",NULL
"3408","33560","6",NULL
"3409","33567","18",NULL
"3410","33652","18",NULL
"3411","33666","18",NULL
"3412","33667","18",NULL
"3413","33690","16",NULL
"3414","33691","16",NULL
"3415","33692","16",NULL
"3416","33693","16",NULL
"3417","33694","16",NULL
"3418","33700","18",NULL
"3419","33732","18",NULL
"3420","33759","6",NULL
"3421","33788","16",NULL
"3422","33795","21","Card"
"3423","33859","12",NULL
"3424","33900","6",NULL
"3425","33925","4",NULL
"3426","33930","6",NULL
"3427","33945","16",NULL
"3428","33946","16",NULL
"3429","33947","16",NULL
"3430","33948","6",NULL
"3431","33952","6",NULL
"3432","33958","6",NULL
"3433","33989","6",NULL
"3434","33990","6",NULL
"3435","33993","17",NULL
"3436","33993","18",NULL
"3437","33994","18",NULL
"3438","34043","16",NULL
"3439","34057","18",NULL
"3440","34126","3",NULL
"3441","34132","8",NULL
"3442","34156","7",NULL
"3443","34178","16",NULL
"3444","34183","8",NULL
"3445","34238","5",NULL
"3446","34239","6",NULL
"3447","34244","16",NULL
"3448","34326","16",NULL
"3449","34327","16",NULL
"3450","34401","17",NULL
"3451","34427","16",NULL
"3452","34428","16",NULL
"3453","34429","16",NULL
"3454","34430","16",NULL
"3455","34431","16",NULL
"3456","34468","21","Card"
"3457","34494","18",NULL
"3458","34500","16",NULL
"3459","34501","16",NULL
"3460","34508","16",NULL
"3461","34557","18",NULL
"3462","34565","16",NULL
"3463","34566","16",NULL
"3464","34567","16",NULL
"3465","34568","16",NULL
"3466","34569","16",NULL
"3467","34626","18",NULL
"3468","34628","16",NULL
"3469","34636","3",NULL
"3470","34643","16",NULL
"3471","34647","16",NULL
"3472","34648","18",NULL
"3473","34649","7",NULL
"3474","34650","7",NULL
"3475","34651","6",NULL
"3476","34652","3",NULL
"3477","34656","3",NULL
"3478","34728","3",NULL
"3479","34729","3",NULL
"3480","34730","3",NULL
"3481","34731","3",NULL
"3482","34766","4",NULL
"3483","34806","16",NULL
"3484","34807","16",NULL
"3485","34808","16",NULL
"3486","34809","16",NULL
"3487","34810","16",NULL
"3488","34811","16",NULL
"3489","34812","16",NULL
"3490","34813","16",NULL
"3491","34814","16",NULL
"3492","34815","16",NULL
"3493","34816","16",NULL
"3494","34817","16",NULL
"3495","34818","16",NULL
"3496","34819","16",NULL
"3497","34820","16",NULL
"3498","34821","16",NULL
"3499","34822","16",NULL
"3500","34823","16",NULL
"3501","34824","16",NULL
"3502","34864","4",NULL
"3503","34865","6",NULL
"3504","34906","18",NULL
"3505","34923","16",NULL
"3506","34924","16",NULL
"3507","34925","16",NULL
"3508","34926","16",NULL
"3509","34927","16",NULL
"3510","34963","4",NULL
"3511","34987","4",NULL
"3512","34994","4",NULL
"3513","35005","7",NULL
"3514","35006","16",NULL
"3515","35041","16",NULL
"3516","35045","7",NULL
"3517","35046","3",NULL
"3518","35048","5",NULL
"3519","35071","18",NULL
"3520","35097","16",NULL
"3521","35098","16",NULL
"3522","35100","16",NULL
"3523","35138","7",NULL
"3524","35139","3",NULL
"3525","35140","6",NULL
"3526","35141","4",NULL
"3527","35142","16",NULL
"3528","35190","4",NULL
"3529","35194","18",NULL
"3530","35227","16",NULL
"3531","35284","4",NULL
"3532","35285","5",NULL
"3533","35286","8",NULL
"3534","35287","6",NULL
"3535","35288","3",NULL
"3536","35289","13",NULL
"3537","35290","14",NULL
"3538","35291","9",NULL
"3539","35292","7",NULL
"3540","35293","3",NULL
"3541","35294","6",NULL
"3542","35295","4",NULL
"3543","35296","14",NULL
"3544","35297","8",NULL
"3545","35298","5",NULL
"3546","35299","7",NULL
"3547","35301","9",NULL
"3548","35306","18",NULL
"3549","35307","18",NULL
"3550","35308","18",NULL
"3551","35412","13",NULL
"3552","35413","9",NULL
"3553","35414","9",NULL
"3554","35415","6",NULL
"3555","35416","13",NULL
"3556","35417","6",NULL
"3557","35418","7",NULL
"3558","35419","5",NULL
"3559","35420","7",NULL
"3560","35421","3",NULL
"3561","35422","3",NULL
"3562","35423","5",NULL
"3563","35424","14",NULL
"3564","35425","14",NULL
"3565","35426","8",NULL
"3566","35427","4",NULL
"3567","35428","5",NULL
"3568","35429","4",NULL
"3569","35430","16",NULL
"3570","35431","16",NULL
"3571","35432","16",NULL
"3572","35433","16",NULL
"3573","35434","16",NULL
"3574","35439","8",NULL
"3575","35440","9",NULL
"3576","35441","3",NULL
"3577","35442","4",NULL
"3578","35443","6",NULL
"3579","35473","21","Card"
"3580","35489","10",NULL
"3581","35490","4",NULL
"3582","35491","7",NULL
"3583","35513","3",NULL
"3584","35516","14",NULL
"3585","35517","5",NULL
"3586","35518","4",NULL
"3587","35519","3",NULL
"3588","35520","13",NULL
"3589","35521","9",NULL
"3590","35522","7",NULL
"3591","35523","8",NULL
"3592","35524","6",NULL
"3593","35529","18",NULL
"3594","35541","18",NULL
"3595","35552","16",NULL
"3596","35565","13",NULL
"3597","35566","13",NULL
"3598","35567","8",NULL
"3599","35577","16",NULL
"3600","35580","18",NULL
"3601","35581","18",NULL
"3602","35582","18",NULL
"3603","35584","18",NULL
"3604","35585","18",NULL
"3605","35587","16",NULL
"3606","35588","16",NULL
"3607","35615","16",NULL
"3608","35669","7",NULL
"3609","35671","4",NULL
"3610","35672","18",NULL
"3611","35673","16",NULL
"3612","35674","5",NULL
"3613","35681","18",NULL
"3614","35698","7",NULL
"3615","35718","18",NULL
"3616","35729","16",NULL
"3617","35874","18",NULL
"3618","35875","17",NULL
"3619","35875","18",NULL
"3620","35890","18",NULL
"3621","35909","16",NULL
"3622","35910","16",NULL
"3623","35911","16",NULL
"3624","35912","16",NULL
"3625","35916","16",NULL
"3626","35917","16",NULL
"3627","35918","16",NULL
"3628","36039","6",NULL
"3629","36126","16",NULL
"3630","36151","16",NULL
"3631","36152","16",NULL
"3632","36153","16",NULL
"3633","36154","16",NULL
"3634","36155","16",NULL
"3635","36156","16",NULL
"3636","36157","16",NULL
"3637","36158","16",NULL
"3638","36159","16",NULL
"3639","36160","16",NULL
"3640","36270","3",NULL
"3641","36271","16",NULL
"3642","36282","5",NULL
"3643","36283","3",NULL
"3644","36314","18",NULL
"3645","36334","18",NULL
"3646","36341","16",NULL
"3647","36342","16",NULL
"3648","36343","16",NULL
"3649","36344","16",NULL
"3650","36395","3",NULL
"3651","36400","15",NULL
"3652","36425","16",NULL
"3653","36432","18",NULL
"3654","36459","15",NULL
"3655","36514","18",NULL
"3656","36521","16",NULL
"3657","36522","16",NULL
"3658","36524","16",NULL
"3659","36525","16",NULL
"3660","36559","16",NULL
"3661","36573","16",NULL
"3662","36576","16",NULL
"3663","36623","15",NULL
"3664","36635","18",NULL
"3665","36637","16",NULL
"3666","36639","16",NULL
"3667","36640","16",NULL
"3668","36641","16",NULL
"3669","36642","16",NULL
"3670","36643","16",NULL
"3671","36675","18",NULL
"3672","36706","18",NULL
"3673","36716","3",NULL
"3674","36720","3",NULL
"3675","36721","18",NULL
"3676","36726","18",NULL
"3677","36732","18",NULL
"3678","36765","18",NULL
"3679","36769","16",NULL
"3680","36802","4",NULL
"3681","36814","18",NULL
"3682","36860","18",NULL
"3683","36863","16",NULL
"3684","36864","16",NULL
"3685","36865","16",NULL
"3686","36868","16",NULL
"3687","36869","16",NULL
"3688","36871","16",NULL
"3689","36872","16",NULL
"3690","36873","16",NULL
"3691","36961","6",NULL
"3692","36968","18",NULL
"3693","36974","7",NULL
"3694","36984","7",NULL
"3695","37000","18",NULL
"3696","37003","6",NULL
"3697","37004","6",NULL
"3698","37039","3",NULL
"3699","37040","3",NULL
"3700","37047","15",NULL
"3701","37058","18",NULL
"3702","37059","18",NULL
"3703","37062","18",NULL
"3704","37063","18",NULL
"3705","37064","18",NULL
"3706","37065","18",NULL
"3707","37085","16",NULL
"3708","37086","16",NULL
"3709","37087","16",NULL
"3710","37089","16",NULL
"3711","37090","16",NULL
"3712","37092","16",NULL
"3713","37093","16",NULL
"3714","37094","16",NULL
"3715","37095","16",NULL
"3716","37096","16",NULL
"3717","37184","3",NULL
"3718","37256","18",NULL
"3719","37260","16",NULL
"3720","37276","3",NULL
"3721","37277","7",NULL
"3722","37324","7",NULL
"3723","37356","7",NULL
"3724","37397","18",NULL
"3725","37401","18",NULL
"3726","37402","18",NULL
"3727","37432","18",NULL
"3728","37433","18",NULL
"3729","37445","16",NULL
"3730","37446","16",NULL
"3731","37447","16",NULL
"3732","37448","16",NULL
"3733","37449","16",NULL
"3734","37450","16",NULL
"3735","37451","16",NULL
"3736","37452","16",NULL
"3737","37453","16",NULL
"3738","37456","16",NULL
"3739","37457","16",NULL
"3740","37458","16",NULL
"3741","37459","16",NULL
"3742","37465","18",NULL
"3743","37480","7",NULL
"3744","37496","6",NULL
"3745","37516","4",NULL
"3746","37579","18",NULL
"3747","37619","18",NULL
"3748","37620","18",NULL
"3749","37626","16",NULL
"3750","37627","16",NULL
"3751","37631","16",NULL
"3752","37632","16",NULL
"3753","37633","16",NULL
"3754","37720","6",NULL
"3755","37725","16",NULL
"3756","37729","6",NULL
"3757","37731","18",NULL
"3758","37761","5",NULL
"3759","37762","9",NULL
"3760","37818","8",NULL
"3761","37819","3",NULL
"3762","37858","18",NULL
"3763","37879","16",NULL
"3764","37880","16",NULL
"3765","37882","16",NULL
"3766","37884","16",NULL
"3767","37885","16",NULL
"3768","37886","16",NULL
"3769","37887","16",NULL
"3770","37888","16",NULL
"3771","37889","16",NULL
"3772","37890","16",NULL
"3773","37891","16",NULL
"3774","37920","6",NULL
"3775","37921","7",NULL
"3776","37922","6",NULL
"3777","37923","7",NULL
"3778","37924","7",NULL
"3779","37925","12",NULL
"3780","37926","9",NULL
"3781","37927","8",NULL
"3782","37928","8",NULL
"3783","37929","8",NULL
"3784","37930","7",NULL
"3785","37931","8",NULL
"3786","37932","4",NULL
"3787","37933","6",NULL
"3788","37934","8",NULL
"3789","37935","4",NULL
"3790","37936","4",NULL
"3791","37937","9",NULL
"3792","37938","9",NULL
"3793","37939","9",NULL
"3794","37940","7",NULL
"3795","37941","6",NULL
"3796","37942","6",NULL
"3797","37943","6",NULL
"3798","37944","4",NULL
"3799","37945","12",NULL
"3800","37946","12",NULL
"3801","37948","4",NULL
"3802","37949","12",NULL
"3803","37953","4",NULL
"3804","37954","9",NULL
"3805","38001","6",NULL
"3806","38077","4",NULL
"3807","38078","3",NULL
"3808","38088","18",NULL
"3809","38090","16",NULL
"3810","38091","16",NULL
"3811","38092","16",NULL
"3812","38093","16",NULL
"3813","38095","4",NULL
"3814","38102","7",NULL
"3815","38103","18",NULL
"3816","38201","6",NULL
"3817","38202","4",NULL
"3818","38218","18",NULL
"3819","38227","16",NULL
"3820","38245","7",NULL
"3821","38248","5",NULL
"3822","38262","6",NULL
"3823","38363","18",NULL
"3824","38375","7",NULL
"3825","38498","3",NULL
"3826","38503","18",NULL
"3827","38504","18",NULL
"3828","38505","18",NULL
"3829","38506","18",NULL
"3830","38507","18",NULL
