OfferID,CategoryID
38375,10200
38375,10300
38375,10400
38375,10500
38375,10600
38375,10700
38375,10800
38375,10900
38375,11000
38375,40000
38375,40100
38375,40200
38375,40300
38375,40400
38375,40500
38375,40600
38375,40700
38375,40800
38375,90000
38375,90100
38375,90200
38375,90400
38375,90500
38375,90600
38375,100100
38375,100200
38375,100300
38375,100400
38375,130100
38375,130200
38375,140100
38376,10000
38376,10100
38376,10200
38376,10300
38376,10400
38376,10500
38376,10600
38376,10700
38376,10800
38376,10900
38376,11000
38376,40000
38376,40100
38376,40200
38376,40300
38376,40400
38376,40500
38376,40600
38376,40700
38376,40800
38376,90000
38376,90100
38376,90200
38376,90400
38376,90500
38376,90600
38376,100100
38376,100200
38376,100300
38376,100400
38376,130100
38376,130200
38376,140100
38377,40000
38377,40500
38378,40000
38378,40800
38379,40000
38379,40400
38380,10000
38380,10800
38381,110000
38381,110100
38382,40000
38382,40600
38383,40000
38383,40800
38384,40000
38384,40600
38385,80000
38386,40000
38386,40800
38386,100000
38386,100400
38387,10000
38387,10100
38388,10000
38388,10200
38388,10400
38389,10000
38389,10100
38389,10200
38389,10300
38389,10400
38389,10500
38389,10600
38389,10700
38389,10800
38389,10900
38389,11000
38390,40000
38390,40800
38391,10000
38391,10900
38392,70000
38393,70000
38394,70000
38395,70000
38396,70000
38397,70000
38398,70000
38399,70000
38400,70000
38401,70000
38402,70000
38403,70000
38404,70000
38405,70000
38406,120000
38406,120100
38406,120300
38407,120000
38407,120100
38407,120300
38408,120000
38409,120000
38410,120000
38411,120000
38411,120100
38411,120200
38411,120300
38412,70000
38413,40000
38413,40500
38414,40000
38414,40300
38414,40400
38414,40500
38414,40600
38415,40000
38415,40500
38416,40000
38416,40500
38417,40000
38417,40500
38418,130000
38418,130200
38419,150000
38419,150200
38420,40000
38420,40100
38420,40200
38420,40300
38420,40400
38420,40500
38420,40600
38420,40700
38420,40800
38421,40000
38421,40100
38421,40200
38421,40300
38421,40400
38421,40500
38421,40600
38421,40700
38421,40800
38422,40000
38422,40100
38422,40200
38422,40300
38422,40400
38422,40500
38422,40600
38422,40700
38422,40800
38423,40000
38423,40100
38423,40200
38423,40300
38423,40400
38423,40500
38423,40600
38423,40700
38423,40800
38424,40000
38424,40100
38424,40200
38424,40300
38424,40400
38424,40500
38424,40600
38424,40700
38424,40800
38425,40000
38425,40100
38425,40200
38425,40300
38425,40400
38425,40500
38425,40600
38425,40700
38425,40800
38426,40000
38426,40100
38426,40200
38426,40300
38426,40400
38426,40500
38426,40600
38426,40700
38426,40800
38427,40000
38427,40100
38427,40200
38427,40300
38427,40400
38427,40500
38427,40600
38427,40700
38427,40800
38428,40000
38428,40100
38428,40200
38428,40300
38428,40400
38428,40500
38428,40600
38428,40700
38428,40800
38429,40000
38429,40100
38429,40200
38429,40300
38429,40400
38429,40500
38429,40600
38429,40800
38430,10000
38430,10200
38430,10400
38431,10000
38431,10200
38431,10400
38432,100000
38432,100400
38433,10000
38433,10200
38433,10400
38434,10000
38434,10900
38435,10000
38435,10200
38435,10400
38436,100000
38436,100400
38437,100000
38437,100100
38438,40000
38438,40800
38439,10000
38439,10200
38439,10400
38440,100000
38440,100400
38441,100000
38441,100100
38442,10000
38442,10200
38442,10400
38443,100000
38443,100400
38444,10000
38444,10200
38444,10400
38445,10000
38445,10900
38446,10000
38446,10200
38446,10400
38447,90000
38447,90200
38448,10000
38448,10100
38449,100000
38449,100400
38450,40000
38450,40500
38451,10000
38451,10200
38451,10400
38452,90000
38452,90400
38453,40000
38453,40400
38454,70000
38455,70000
38456,70000
38457,70000
38458,70000
38459,70000
38460,70000
38461,70000
38462,70000
38463,70000
38464,70000
38465,70000
38466,10000
38466,10700
38467,10000
38467,10100
38467,10200
38467,10300
38467,10400
38467,10500
38467,10600
38467,10700
38467,10800
38467,10900
38467,11000
38468,10000
38468,10200
38468,10400
38469,10000
38469,10200
38469,10400
38470,10000
38470,10200
38470,10400
38471,10000
38471,10200
38471,10400
38472,10000
38472,10200
38472,10400
38473,10000
38473,10100
38473,10200
38473,10400
38473,60000
38473,60200
38474,100000
38474,100200
38475,40000
38475,40500
38475,40600
38475,40700
38475,40800
38476,40000
38476,40100
38476,40200
38476,40300
38476,40400
38476,40500
38476,40600
38476,40700
38476,40800
38477,10000
38477,10100
38477,10200
38477,10300
38477,10600
38477,10700
38477,10800
38478,10000
38478,10100
38479,10000
38479,10200
38480,10000
38480,10200
38481,10000
38481,10100
38481,10200
38481,10700
38482,10000
38482,10100
38482,10200
38482,10300
38482,10400
38482,10500
38482,10600
38482,10700
38482,10800
38482,10900
38482,11000
38483,10000
38483,10100
38484,10000
38484,10100
38485,10000
38485,10100
38485,10200
38485,10400
38486,10000
38486,10100
38486,10200
38486,10400
38487,30000
38488,30000
38489,110000
38489,110100
38490,110000
38490,110100
38491,110000
38491,110100
38492,110000
38492,110100
38493,10000
38493,10600
38494,10000
38494,10100
38494,10200
38494,10700
38494,10800
38494,100000
38494,100100
38495,150000
38495,150200
38496,150000
38496,150500
38497,150000
38497,150500
38498,150000
38498,150300
38499,40000
38499,40800
38500,100000
38500,100100
38501,150000
38501,150400
38502,10000
38502,10200
38502,10400
38502,10900
38503,40000
38503,40500
38503,120000
38503,120300
38504,120000
38504,120100
38505,40000
38505,40500
38505,120000
38505,120300
38506,120000
38506,120100
38506,120300
38507,120000
38507,120100
38507,120300
38508,120000
38508,120300
38509,120000
38509,120100
38510,120000
38510,120100
38511,40000
38511,40500
38511,120000
38511,120300
38512,50000
38512,50100
38512,70000
38513,150000
38513,150300
38514,150000
38514,150300
38515,40000
38515,40500
38516,40000
38516,40100
38516,40500
38516,40800
38517,90000
38517,90200
38518,90000
38518,90200
38519,90000
38519,90400
38520,150000
38520,150400
38521,150000
38521,150400
38522,150000
38522,150500
38523,150000
38523,150500
38524,120000
38524,120200
38525,120000
38526,120000
38526,120100
38527,150000
38527,150300
38528,150000
38528,150500
38529,10000
38529,10100
38529,10200
38530,100000
38530,100100
38531,140000
38531,140200
38532,140000
38532,140200
38533,140000
38533,140200
38534,140000
38534,140200
38535,150000
38535,150300
38536,150000
38536,150300
38537,40000
38537,40600
38538,100000
38538,100100
38539,10000
38539,10700
38540,10000
38540,10900
38541,110000
38541,110300
38542,80000
38542,90000
38542,90200
38542,90600
38542,100000
38542,100300
38542,110000
38542,110300
38542,140000
38543,30000
38544,100000
38544,100100
38545,10000
38545,10200
38546,110000
38546,110300
38547,10000
38547,110000
38547,110100
38548,10000
38548,10600
38549,100000
38549,100100
38550,40000
38550,40300
38551,40000
38551,40500
38552,60000
38552,60100
38553,90000
38553,90200
38553,90300
38553,90400
38554,40000
38554,40500
38555,100000
38555,100200
38556,100000
38556,100200
38557,100000
38557,100200
38558,100000
38558,100200
38559,100000
38559,100200
38560,100000
38560,100200
38561,50000
38561,50100
38562,50000
38562,50100
38563,10000
38563,10300
38563,10600
38563,10800
38563,10900
38563,11000
38564,10000
38564,10300
38564,10600
38564,10800
38564,10900
38564,11000
38565,10000
38565,10900
38566,10000
38566,10900
38567,150000
38567,150100
38567,150200
38567,150300
38567,150400
38567,150500
38567,150600
38568,10000
38568,10700
38569,10000
38569,10900
38570,150000
38570,150700
38571,10000
38571,10800
38572,10000
38572,10100
38572,10200
38572,10400
38572,11000
38573,10000
38573,10200
38573,10400
38574,10000
38574,10200
38574,10400
38575,10000
38575,10200
38575,10400
38576,10000
38576,10200
38576,10400
38577,140000
38577,140200
38578,10000
38578,10900
38579,150000
38579,150500
38579,150600
38580,150000
38580,150200
38580,150600
38581,150000
38581,150200
38581,150500
38582,150000
38582,150500
38582,150600
38583,150000
38583,150200
38583,150600
38584,150000
38584,150100
38584,150200
38584,150300
38584,150500
38584,150600
38585,150000
38585,150100
38585,150500
38586,150000
38586,150200
38587,150000
38587,150500
38588,150000
38588,150500
38589,150000
38589,150200
38589,150500
38589,150600
38590,10000
38590,10200
38590,10500
38591,150000
38591,150500
38592,10000
38592,10100
38592,10200
38593,10000
38593,10100
38593,10200
38593,10700
38593,11000
38593,60000
38593,60100
38593,110000
38593,110100
38594,70000
38595,110000
38595,110400
38596,110000
38596,110400
38597,110000
38597,110300
38598,70000
38599,110000
38599,110300
38600,110000
38600,110300
38601,10000
38601,10100
38602,130000
38602,130200
38603,60000
38603,60200
38603,60800
38604,10000
38604,10600
38605,40000
38605,40600
38606,10000
38606,10100
38606,10200
38606,10300
38606,10400
38606,10500
38606,10600
38606,10700
38606,10800
38606,10900
38606,11000
38606,20000
38606,30000
38606,40000
38606,40100
38606,40200
38606,40300
38606,40400
38606,40500
38606,40600
38606,40700
38606,40800
38606,60000
38606,60100
38606,60500
38606,60700
38606,90000
38606,90200
38606,90300
38606,90400
38606,90500
38606,90600
38606,100000
38606,100100
38606,100200
38606,100300
38606,100400
38606,110000
38606,110100
38606,110300
38606,110500
38606,140000
38606,140100
38607,10000
38607,10300
38608,150000
38608,150600
38609,50000
38609,50100
38610,150000
38610,150200
38611,150000
38611,150100
38612,90000
38612,90500
38613,90000
38613,90200
38613,90600
38614,100000
38614,100100
38615,10000
38615,10600
38616,10000
38616,10300
38617,40000
38617,40100
38618,110000
38618,110300
38619,90000
38619,90400
38620,40000
38620,40300
38621,50000
38621,50100
38622,10000
38622,10600
38623,10000
38623,10600
38624,150000
38624,150500
38625,100000
38625,100100
38625,100200
38625,100400
38626,100000
38626,100100
38626,100200
38626,100400
38627,100000
38627,100100
38627,100200
38627,100400
38628,70000
38629,120000
38629,120300
38630,10000
38630,10100
38630,10200
38630,10300
38630,10600
38630,10700
38630,10800
38630,110000
38630,110100
38631,10000
38631,10100
38631,10200
38631,10300
38631,10600
38631,10700
38631,10800
38631,110000
38631,110100
38632,10000
38632,10800
38632,10900
38632,11000
38632,40000
38632,40400
38632,40500
38632,40600
38632,40700
38632,40800
38632,140000
38632,140100
38632,150000
38632,150700
38633,10000
38633,10800
38634,10000
38634,10800
38635,10000
38635,10800
38636,40000
38636,40600
38637,10000
38637,10300
38638,60000
38638,60800
38639,100000
38639,100400
38640,10000
38640,10100
38641,80000
38641,90000
38641,90200
38641,90300
38641,90400
38642,10000
38642,10200
38643,40000
38643,40500
38644,10000
38644,10100
38644,10200
38644,10300
38644,10400
38644,10500
38644,10600
38644,10700
38644,10800
38644,10900
38644,11000
38644,40000
38644,40400
38644,40500
38644,40600
38644,40700
38644,40800
38644,100000
38644,100100
38644,100200
38644,100400
38645,40000
38645,40500
38646,40000
38646,40500
38647,10000
38647,10100
38647,10200
38648,50000
38648,50100
38649,10000
38649,10300
38650,90000
38651,150000
38651,150400
38652,100000
38652,100200
38653,60000
38653,60400
38654,150000
38654,150700
38655,10000
38655,10200
38655,10500
38656,40000
38656,40500
38657,90000
38657,90500
38658,90000
38658,90500
38659,60000
38659,60800
38660,10000
38660,10100
38660,10200
38660,10700
38660,10800
38661,10000
38661,10100
38661,10200
38661,10700
38661,11000
38661,60000
38661,60100
38661,110000
38661,110100
38662,120000
38662,120300
38663,120000
38663,120100
38664,120000
38664,120100
38665,120000
38665,120100
38666,40000
38666,40600
38667,40000
38667,40800
38668,40000
38668,40400
38669,70000
38670,40000
38670,40500
38671,40000
38671,40500
38672,100000
38672,100100
38673,10000
38673,110000
38673,110100
38674,60000
38674,60700
38675,110000
38675,110100
38676,60000
38676,60400
38676,60700
38676,110000
38676,110100
38676,110200
38676,110300
38676,110400
38676,110500
38677,60000
38677,60400
38677,60700
38677,110000
38677,110100
38677,110200
38677,110300
38677,110400
38677,110500
38678,110000
38678,110300
38679,60000
38679,60400
38679,60700
38679,110000
38679,110100
38679,110200
38679,110300
38679,110400
38679,110500
38680,130000
38680,130200
38681,60000
38681,60200
38681,60800
38682,60000
38682,60200
38682,60800
38683,30000
38684,30000
38685,30000
38686,30000
38687,10000
38687,10200
38687,10400
38688,40000
38688,40300
38689,40000
38689,40600
38690,40000
38690,40600
38691,50000
38691,50100
38692,50000
38692,50100
38693,50000
38693,50100
38694,50000
38694,50100
38695,50000
38695,50100
38696,50000
38696,50100
38697,50000
38697,50100
38698,50000
38698,50100
38699,150000
38699,150300
38700,70000
38701,70000
38702,70000
38703,40000
38703,40500
38704,40000
38704,40500
38705,10000
38705,10200
38705,10600
38705,10800
38705,10900
38705,11000
38706,10000
38706,10100
38706,10200
38707,10000
38707,10100
38707,10200
38708,10000
38708,10100
38708,10200
38709,10000
38709,10100
38709,10200
38710,90000
38710,90300
38710,90400
38711,10000
38711,10300
38712,10000
38712,10600
38713,10000
38713,10100
38714,10000
38714,10200
38714,10400
38715,10000
38715,110000
38715,110100
38715,110200
38715,110300
38715,110400
38715,110500
38716,10000
38716,110000
38716,110100
38716,110200
38716,110300
38716,110400
38716,110500
38717,10000
38717,110000
38717,110100
38717,110200
38717,110300
38717,110400
38717,110500
38718,10000
38718,110000
38718,110100
38718,110200
38718,110300
38718,110400
38718,110500
38719,10000
38719,110000
38719,110100
38719,110200
38719,110300
38719,110400
38719,110500
38720,110000
38720,110300
38720,110500
38721,110000
38721,110300
38722,110000
38722,110300
38723,90000
38723,90200
38724,10000
38724,10100
38725,110000
38725,110300
38726,110000
38726,110300
38727,40000
38727,40500
38728,90000
38728,90200
38729,40000
38729,40500
38730,60000
38730,60700
38731,40000
38731,40800
38732,40000
38732,40500
38733,40000
38733,40500
38734,40000
38734,40600
38735,100000
38735,100100
38736,10000
38736,10900
38737,40000
38737,40800
38738,10000
38738,10700
38739,150000
38739,150700
38740,10000
38740,10100
38741,40000
38741,40400
38742,40000
38742,40600
38743,10000
38743,10200
38744,10000
38744,10100
38745,70000
38746,120000
38747,120000
38747,120100
38747,120300
38748,120000
38749,120000
38749,120100
38750,120000
38750,120100
38751,120000
38751,120100
38752,120000
38752,120100
38753,120000
38754,120000
38755,120000
38755,120100
38756,70000
38757,10000
38757,10100
38757,10800
38757,11000
38757,40000
38757,40600
38757,100000
38757,100100
38757,100400
38757,140000
38757,140100
38758,10000
38758,10100
38758,10800
38758,11000
38758,40000
38758,40600
38758,100000
38758,100100
38758,100400
38758,140000
38758,140100
38759,90000
38759,90200
38759,90300
38759,90400
38759,90500
38759,90600
38759,110000
38759,110300
38760,90000
38760,90200
38760,90500
38760,90600
38761,90000
38761,90200
38761,90500
38761,90600
38762,90000
38762,90200
38762,90500
38762,90600
38763,90000
38763,90200
38763,90500
38763,90600
38764,90000
38764,90200
38764,90600
38765,40000
38765,40500
38766,10000
38766,10700
38767,90000
38767,90200
38768,70000
38769,10000
38769,10100
38769,10200
38769,11000
38769,90000
38769,90200
38769,90400
38769,100000
38769,100100
38769,140000
38769,140100
38770,10000
38770,10200
38771,10000
38771,10100
38771,10200
38771,11000
38771,90000
38771,90200
38771,90400
38771,100000
38771,100100
38771,140000
38771,140100
38772,10000
38772,10200
38773,60000
38773,60400
38774,10000
38774,10700
38774,40000
38774,40500
38774,40600
38774,40800
38774,70000
38775,10000
38775,10100
38775,10200
38775,10300
38775,10700
38775,10800
38775,40000
38775,40800
38775,70000
38775,80000
38775,100000
38775,100100
38775,100400
38776,40000
38776,40100
38776,40200
38776,40300
38776,40400
38776,40500
38776,40600
38776,40800
38777,10000
38777,10700
38778,10000
38778,10700
38779,10000
38779,10700
38780,10000
38780,10700
38781,10000
38781,10100
38781,10200
38781,10300
38781,10600
38781,10700
38781,10800
38781,110000
38781,110100
38782,10000
38782,10700
38783,10000
38783,10100
38784,10000
38784,10100
38785,50000
38785,50100
38786,10000
38786,10100
38787,10000
38787,10200
38788,10000
38788,10100
38788,10200
38788,10300
38788,10600
38788,10700
38788,10800
38788,10900
38788,11000
38788,90000
38788,90400
38789,10000
38789,10600
38790,10000
38790,10600
38791,150000
38791,150500
38792,120000
38792,120100
38793,120000
38793,120100
38794,120000
38794,120100
38795,120000
38795,120100
38796,120000
38796,120100
38797,120000
38797,120100
38798,150000
38798,150300
38799,150000
38799,150300
38800,50000
38800,50200
38801,90000
38801,90200
38801,90300
38801,90400
38802,90000
38802,90200
38803,30000
38804,90000
38804,90500
38805,150000
38805,150700
38806,40000
38806,40600
38807,150000
38807,150500
38808,150000
38808,150500
38809,150000
38809,150500
38810,150000
38810,150500
38811,150000
38811,150500
38812,150000
38812,150500
38813,150000
38813,150500
38814,150000
38814,150500
38815,150000
38815,150500
38816,150000
38816,150500
38817,150000
38817,150500
38818,150000
38818,150500
38819,120000
38820,120000
38821,120000
38822,120000
38823,120000
38824,120000
38825,120000
38826,120000
38827,120000
38828,120000
38829,120000
38829,120200
38830,120000
38831,120000
38832,150000
38832,150500
38833,120000
38834,120000
38835,120000
38835,120100
38835,120200
38835,120300
38836,120000
38836,120100
38836,120200
38836,120300
38837,120000
38838,120000
38839,150000
38839,150300
38840,120000
38840,120100
38840,120200
38840,120300
38841,100000
38841,100200
38841,100400
38842,140000
38842,140200
38843,140000
38843,140200
38844,140000
38844,140200
38845,140000
38845,140200
38846,140000
38846,140200
38847,140000
38847,140200
38848,140000
38848,140200
38849,140000
38849,140200
38850,140000
38850,140200
38851,140000
38851,140200
38852,140000
38852,140200
38853,140000
38853,140200
38854,140000
38854,140200
38855,140000
38855,140200
38856,140000
38856,140200
38857,140000
38857,140200
38858,140000
38858,140200
38859,140000
38859,140200
38860,140000
38860,140200
38861,140000
38861,140200
38862,140000
38862,140200
38863,140000
38863,140200
38864,40000
38864,40700
38864,90000
38864,90100
38864,90200
38864,90300
38864,90400
38864,90600
38864,110000
38864,110300
38865,40000
38865,40800
38866,40000
38866,40800
38867,90000
38867,90600
38868,90000
38868,90500
38869,10000
38869,10300
38869,40000
38869,40400
38869,40500
38869,40600
38869,40800
38869,60000
38869,60100
38869,100000
38869,100400
38870,40000
38870,40700
38870,80000
38870,90000
38870,90200
38870,90400
38870,90600
38870,100000
38870,100300
38870,110000
38870,110200
38870,110300
38870,140000
38870,140100
38871,110000
38871,110200
38871,140000
38871,140100
38872,100000
38872,100300
38873,30000
38874,30000
38875,30000
38876,30000
38877,110000
38877,110100
38878,60000
38878,60100
38878,60700
38879,10000
38879,10700
38879,110000
38879,110100
38880,90000
38880,90300
38880,90400
38881,90000
38881,90200
38881,90400
38882,90000
38882,90400
38883,10000
38883,11000
38883,150000
38883,150700
38884,60000
38884,60100
38884,150000
38884,150700
38885,150000
38885,150700
38886,110000
38886,110200
38887,10000
38887,10900
38888,10000
38888,10900
38889,10000
38889,10900
38890,10000
38890,10300
38890,10900
38891,10000
38891,10700
38892,10000
38892,10700
38893,10000
38893,10700
38894,10000
38894,10800
38895,10000
38895,10200
38896,10000
38896,10700
38896,60000
38896,60100
38897,40000
38897,40800
38898,40000
38898,40800
38899,40000
38899,40800
38900,40000
38900,40800
38901,40000
38901,40800
38902,40000
38902,40800
38903,40000
38903,40800
38904,40000
38904,40300
38905,40000
38905,40400
38906,40000
38906,40400
38907,40000
38907,40300
38908,40000
38908,40100
38908,40800
38909,10000
38909,11000
38909,40000
38909,40400
38909,40600
38910,40000
38910,40600
38911,100000
38911,100100
38912,40000
38912,40400
38912,40600
38913,100000
38913,100100
38914,100000
38914,100100
38915,100000
38915,100400
38916,30000
38917,40000
38917,40500
38918,10000
38918,10100
38919,30000
38920,10000
38920,10100
38921,100000
38921,100300
38922,40000
38922,40500
38923,10000
38923,10100
38923,10200
38923,10300
38923,10400
38923,10500
38923,10600
38923,10700
38923,10800
38923,10900
38923,11000
38924,70000
38925,40000
38925,40800
38926,100000
38926,100200
38926,100400
38927,100000
38927,100100
38928,10000
38928,10300
38929,10000
38929,10800
38929,11000
38930,10000
38930,10200
38930,10400
38931,10000
38931,10100
38932,10000
38932,10100
38932,10200
38933,40000
38933,40400
38933,140000
38933,140100
38934,10000
38934,10100
38934,10800
38934,11000
38935,60000
38935,60400
38936,10000
38936,10100
38936,10200
38936,10300
38936,10400
38936,10500
38936,10600
38936,10700
38936,10800
38936,10900
38936,11000
38936,40000
38936,40500
38936,40700
38936,40800
38936,90000
38936,90200
38936,90400
38936,90600
38936,100000
38936,100100
38937,40000
38937,40500
38938,10000
38938,10100
38938,10200
38938,10300
38938,10400
38938,10500
38938,10600
38938,10700
38938,10800
38938,10900
38938,11000
38938,30000
38938,60000
38938,60100
38938,60500
38938,60700
38938,90000
38938,90200
38938,90300
38938,90400
38938,90500
38938,90600
38938,100000
38938,100100
38938,100200
38938,100300
38938,100400
38938,110000
38938,110100
38938,110300
38938,110500
38938,140000
38938,140100
38939,70000
38940,70000
38941,70000
38942,60000
38942,60400
38943,10000
38943,10100
38943,11000
38943,70000
38944,10000
38944,10800
38944,150000
38944,150700
38945,150000
38945,150300
38946,10000
38946,10100
38946,10200
38947,10000
38947,10100
38947,10200
38947,40000
38947,40600
38947,100000
38947,100100
38947,110000
38947,110100
38948,10000
38948,10900
38949,10000
38949,10900
38950,150000
38950,150100
38951,10000
38951,10200
38951,10500
38952,10000
38952,10200
38952,10500
38953,10000
38953,10200
38953,10500
38954,150000
38954,150400
38955,10000
38955,10100
38956,10000
38957,10000
38957,10200
38957,10400
38958,10000
38958,10100
38958,10200
38958,10300
38958,10400
38958,10500
38958,10600
38958,10700
38958,10800
38958,10900
38958,11000
38959,10000
38959,10100
38959,10200
38959,10300
38959,10500
38959,10600
38959,10700
38959,10800
38959,10900
38959,11000
38959,20000
38959,30000
38959,40000
38959,40100
38959,40200
38959,40300
38959,40400
38959,40500
38959,40600
38959,40700
38959,40800
38959,60000
38959,60100
38959,60500
38959,60700
38959,90000
38959,90200
38959,90400
38959,90500
38959,90600
38959,100100
38959,100200
38959,100300
38959,100400
38959,110100
38959,110500
38959,140100
38960,20000
38961,10000
38961,10100
38962,100000
38962,100400
38963,100000
38963,100100
38964,100000
38964,100100
38965,100000
38965,100100
38966,40000
38966,40300
38967,110000
38967,110300
38968,70000
38969,10000
38969,10900
38970,70000
38971,70000
38972,70000
38973,70000
38974,90000
38975,10000
38975,10100
38975,10200
38975,10300
38975,10400
38975,70000
38976,70000
38977,100000
38978,40000
38978,40500
38979,10000
38979,10100
38979,10200
38979,10300
38979,10400
38979,10500
38979,10600
38979,10700
38979,10800
38979,10900
38979,11000
38979,40000
38979,40100
38979,40200
38979,40300
38979,40400
38979,40500
38979,40600
38979,40700
38979,40800
38979,50000
38979,90000
38979,90200
38979,90400
38979,90500
38979,90600
38979,100100
38979,100200
38979,100300
38979,100400
38979,140100
38979,140200
38980,90000
38980,90500
38981,40000
38981,40800
38982,100000
38982,100100
38983,70000
38984,110000
38984,110100
38984,110200
38984,110300
38984,110400
38984,110500
38985,110000
38985,110100
38985,110200
38985,110300
38985,110400
38985,110500
38986,10000
38986,10100
38986,10200
38986,10300
38986,10400
38986,10500
38986,10600
38986,10700
38986,10800
38986,10900
38986,11000
38987,60000
38987,60400
38987,60700
38987,110000
38987,110100
38987,110200
38987,110300
38987,110400
38987,110500
38988,110000
38988,110300
38989,60000
38989,60700
38989,90000
38989,90200
38990,110000
38990,110300
38991,110000
38991,110100
38992,110000
38992,110100
38992,110200
38992,110300
38992,110400
38992,110500
38993,60000
38993,60200
38993,60800
38994,60000
38994,60200
38995,60000
38995,60800
38996,60000
38996,60800
38997,60000
38997,60200
38997,60800
38998,10000
38998,10800
38999,150000
38999,150100
38999,150200
38999,150500
39000,150000
39000,150100
39001,10000
39001,10200
39001,10400
39002,40000
39002,40800
39003,40000
39003,40500
39004,40000
39004,40800
39005,40000
39005,40500
39006,50000
39006,50100
39007,50000
39007,50100
39008,50000
39008,50100
39009,50000
39009,50100
39010,10000
39010,10100
39010,10200
39010,10300
39010,10400
39010,10500
39010,10600
39010,10700
39010,10800
39010,10900
39010,11000
39010,20000
39010,30000
39010,40000
39010,40100
39010,40200
39010,40300
39010,40400
39010,40500
39010,40600
39010,40700
39010,40800
39010,60000
39010,60100
39010,60500
39010,60700
39010,90000
39010,90200
39010,90400
39010,90500
39010,90600
39010,100100
39010,100200
39010,100300
39010,100400
39010,110100
39010,110300
39010,140100
39011,10000
39011,10100
39011,10200
39011,10300
39011,10400
39011,10500
39011,10600
39011,10700
39011,10800
39011,10900
39011,11000
39011,20000
39011,30000
39011,40000
39011,40100
39011,40200
39011,40300
39011,40400
39011,40500
39011,40600
39011,40700
39011,40800
39011,60000
39011,60100
39011,60500
39011,60700
39011,90000
39011,90200
39011,90400
39011,90500
39011,90600
39011,100100
39011,100200
39011,100300
39011,100400
39011,110100
39011,110300
39011,140100
39012,10000
39012,10100
39012,10200
39012,10300
39012,10400
39012,10500
39012,10600
39012,10700
39012,10800
39012,10900
39012,11000
39012,40000
39012,40400
39012,40600
39012,40700
39012,100000
39012,100100
39012,100200
39012,100400
39013,150000
39013,150300
39014,100000
39014,100100
39014,100400
39015,70000
39015,100000
39015,100100
39016,90000
39016,90300
39016,90400
39016,100000
39016,100100
39017,100000
39017,100100
39018,60000
39018,60400
39018,100000
39018,100100
39019,100000
39019,100100
39020,100000
39020,100100
39020,100400
39021,100000
39021,100100
39022,100000
39022,100100
39022,100400
39023,100000
39023,100100
39023,100400
39024,100000
39024,100100
39025,100000
39025,100400
39026,100000
39026,100100
39027,100000
39027,100100
39028,100000
39028,100100
39029,100000
39029,100100
39030,100000
39030,100100
39031,100000
39031,100100
39032,100000
39032,100100
39033,100000
39033,100100
39034,100000
39034,100200
39035,100000
39035,100100
39036,90000
39036,90200
39037,100000
39037,100100
39038,100000
39038,100100
39039,100000
39039,100100
39040,100000
39040,100100
39041,100000
39041,100100
39041,100400
39042,100000
39042,100100
39042,100400
39043,100000
39043,100100
39044,100000
39044,100100
39044,100200
39045,100000
39045,100100
39046,100000
39046,100100
39047,70000
39047,100000
39047,100100
39048,100000
39048,100100
39049,100000
39049,100100
39050,100000
39050,100200
39051,100000
39051,100100
39052,100000
39052,100100
39053,100000
39053,100100
39054,70000
39054,100000
39054,100100
39055,100000
39055,100400
39056,100000
39056,100200
39056,100400
39057,100000
39057,100100
39057,100400
39058,100000
39058,100400
39059,100000
39059,100400
39060,100000
39060,100400
39061,100000
39061,100100
39061,100400
39062,100000
39062,100100
39062,100400
39063,100000
39063,100100
39063,100400
39064,100000
39064,100100
39064,100400
39065,100000
39065,100100
39065,100400
39066,100000
39066,100100
39067,100000
39067,100100
39068,100000
39068,100100
39069,100000
39069,100100
39070,100000
39070,100100
39071,100000
39071,100100
39072,100000
39072,100100
39073,100000
39073,100100
39074,100000
39074,100100
39075,100000
39075,100100
39076,140000
39077,110000
39077,110100
39077,110200
39077,110300
39077,110400
39077,110500
39078,110000
39078,110100
39078,110200
39078,110300
39078,110400
39078,110500
39079,40000
39079,40500
39080,100000
39080,100200
39081,10000
39081,10200
39082,40000
39082,40800
39083,40000
39083,40600
39084,40000
39084,40600
39085,10000
39085,10300
39086,100000
39086,100200
39087,10000
39087,10100
39088,40000
39088,40600
39089,40000
39089,40500
39090,40000
39090,40400
39090,40600
39091,10000
39091,10300
39092,40000
39092,40500
39093,10000
39093,10100
39093,10200
39093,10300
39093,10400
39093,10500
39093,10600
39093,10700
39093,10800
39093,10900
39093,11000
39093,20000
39093,30000
39093,40000
39093,40100
39093,40200
39093,40300
39093,40400
39093,40500
39093,40600
39093,40700
39093,40800
39093,60000
39093,60100
39093,60500
39093,60700
39093,90000
39093,90200
39093,90400
39093,90500
39093,90600
39093,100100
39093,100200
39093,100300
39093,100400
39093,110100
39093,110300
39093,140100
39094,110000
39094,110100
39095,70000
39096,70000
39097,70000
39098,70000
39099,70000
39100,70000
39101,70000
39102,70000
39103,70000
39104,70000
39105,70000
39106,70000
39107,70000
39108,120000
39109,120000
39110,120000
39110,120100
39110,120200
39110,120300
39111,120000
39112,120000
39112,120100
39112,120200
39112,120300
39113,120000
39113,120100
39113,120300
39114,60000
39114,60800
39115,70000
39116,70000
39117,70000
39118,150000
39118,150500
39119,150000
39119,150600
39120,150000
39120,150500
39121,150000
39121,150100
